customer_id,age,gender,education_level,marital_status,employment_status,annual_income_INR,credit_score,loan_amount_INR,loan_term_months,interest_rate_percent,existing_loans_count,num_dependents,loan_purpose,state,debt_to_income_ratio,is_default
231,52,Male,Bachelor,Single,Self-employed,700873.01,354,188466.71,36,11.44,0,1,Debt Consolidation,Uttar Pradesh,0.27,1
232,24,Male,Bachelor,Single,Part-time,491740.18,570,250022.89,48,9.08,0,0,Business,West Bengal,0.51,0
233,31,Male,Bachelor,Single,Full-time,204635.69,399,303127.76,24,14.23,2,2,Debt Consolidation,Bihar,1.48,1
234,37,Female,PhD,Single,Full-time,500956.98,368,346391.27,12,23.04,1,2,Home Improvement,Bihar,0.69,0
235,58,Male,Bachelor,Married,Full-time,539131.03,598,300208.04,48,15.51,1,0,Home Improvement,Bihar,0.56,1
236,44,Male,Bachelor,Married,Part-time,537414.21,828,327562.37,60,17.8,0,1,Car,Uttar Pradesh,0.61,0
237,25,Female,High School,Single,Part-time,723711.27,653,176785.25,12,17.61,1,0,Business,Delhi,0.24,0
238,54,Female,High School,Married,Unemployed,997135.28,451,20990.31,36,9.25,1,3,Home Improvement,Maharashtra,0.02,1
239,26,Female,Bachelor,Divorced,Full-time,624705.84,629,355369.52,60,13.64,1,1,Car,Rajasthan,0.57,1
240,42,Male,Bachelor,Married,Full-time,556653.64,415,155398.21,12,19.02,3,1,Education,Bihar,0.28,1
241,31,Male,Master,Single,Unemployed,548155.64,841,232857.91,60,23.52,1,0,Home Improvement,Bihar,0.42,0
242,68,Male,High School,Married,Part-time,624876.95,622,330784.29,36,9.86,3,4,Car,West Bengal,0.53,1
243,36,Female,High School,Single,Full-time,434341.25,862,252668.61,48,13.98,1,0,Debt Consolidation,Bihar,0.58,0
244,53,Male,Bachelor,Single,Full-time,624039.71,871,320267.02,60,8.62,1,4,Car,Tamil Nadu,0.51,0
245,29,Male,High School,Single,Full-time,690162.47,528,495485.8,48,11.12,1,1,Home Improvement,West Bengal,0.72,0
246,26,Female,High School,Divorced,Full-time,641937.21,659,305151.59,36,13.4,0,2,Debt Consolidation,Tamil Nadu,0.48,0
247,36,Female,Master,Single,Full-time,691508.39,304,177136.44,36,16.19,0,2,Debt Consolidation,Tamil Nadu,0.26,1
248,49,Female,High School,Single,Part-time,686749.52,327,105278.65,60,10.92,3,0,Car,Bihar,0.15,0
249,23,Female,Bachelor,Single,Full-time,245620.66,663,317668,60,10.87,1,4,Car,Bihar,1.29,1
250,40,Female,High School,Divorced,Full-time,727374.03,761,258150.7,36,20.22,3,0,Home Improvement,Maharashtra,0.35,0
251,56,Male,High School,Married,Self-employed,465797.03,530,112104.03,60,23.36,1,3,Debt Consolidation,Delhi,0.24,1
252,39,Female,Bachelor,Single,Unemployed,380832.17,694,367907.04,60,12.5,2,0,Business,Tamil Nadu,0.97,0
253,46,Male,Master,Married,Full-time,379109.63,570,322414.86,60,18.7,3,0,Car,Karnataka,0.85,1
254,23,Male,Bachelor,Married,Full-time,686708.32,603,248841.44,60,11.39,0,0,Business,Bihar,0.36,0
255,39,Female,Master,Married,Full-time,555485.01,682,468680.65,12,22.78,2,0,Business,Gujarat,0.84,1
256,40,Female,High School,Single,Unemployed,263606.24,857,352317,36,18.44,0,4,Debt Consolidation,West Bengal,1.34,0
257,52,Female,Master,Divorced,Full-time,695607.56,327,150935.6,36,20.65,2,4,Home Improvement,Tamil Nadu,0.22,0
258,27,Male,High School,Single,Full-time,312078.37,818,367263.21,24,7.84,2,4,Business,Uttar Pradesh,1.18,0
259,61,Female,Bachelor,Married,Full-time,627964.27,498,275492.18,48,17.17,2,3,Home Improvement,Uttar Pradesh,0.44,0
260,53,Female,Bachelor,Single,Full-time,647699.79,381,439330.86,24,15.97,3,3,Car,Bihar,0.68,0
261,60,Female,PhD,Single,Part-time,777115.42,387,344298.4,60,11.98,3,0,Debt Consolidation,Bihar,0.44,1
262,59,Female,Bachelor,Single,Part-time,956336.96,689,298430.53,60,11.46,0,4,Education,Tamil Nadu,0.31,0
263,38,Female,High School,Married,Full-time,327064.73,879,292737.81,12,16.86,3,3,Debt Consolidation,Uttar Pradesh,0.9,0
264,60,Male,High School,Single,Full-time,589505.23,750,131151.5,12,19.01,0,2,Education,Uttar Pradesh,0.22,0
265,21,Male,Master,Married,Self-employed,544732.94,732,198797.69,12,7.56,1,0,Car,Maharashtra,0.36,0
266,31,Male,Bachelor,Single,Full-time,686749.94,673,270835.27,12,16.65,0,1,Home Improvement,Tamil Nadu,0.39,1
267,48,Female,Master,Married,Full-time,643133.75,734,112825.02,12,9.9,0,4,Car,Bihar,0.18,0
268,45,Female,High School,Divorced,Full-time,529490.75,486,296718.89,12,9.39,3,0,Debt Consolidation,Bihar,0.56,1
269,70,Female,Bachelor,Married,Full-time,511819.56,689,175672.19,12,17.59,0,0,Education,Karnataka,0.34,0
270,43,Male,High School,Married,Full-time,376709.83,517,210682.02,12,12.28,3,1,Education,Uttar Pradesh,0.56,1
271,51,Female,PhD,Married,Part-time,797572.32,407,321070.05,12,14.49,0,2,Debt Consolidation,Uttar Pradesh,0.4,0
272,50,Female,Bachelor,Single,Full-time,691840.84,849,194405.01,36,13.12,1,3,Debt Consolidation,Karnataka,0.28,0
273,62,Female,PhD,Divorced,Full-time,783553.64,648,296948.76,12,18.02,3,3,Car,Rajasthan,0.38,0
274,55,Male,High School,Single,Full-time,537920.77,821,264497,48,14.99,3,1,Business,Gujarat,0.49,0
275,27,Female,Bachelor,Married,Full-time,468632.91,325,144137.54,12,23.38,1,1,Education,Uttar Pradesh,0.31,0
276,36,Male,Bachelor,Married,Part-time,384336.99,347,338139.36,60,12.99,3,3,Debt Consolidation,Bihar,0.88,1
277,46,Female,Bachelor,Single,Full-time,671783.52,669,343275.32,60,19.58,0,2,Car,Rajasthan,0.51,1
278,68,Male,Master,Single,Full-time,392041.36,313,348710.42,12,11.37,2,2,Business,Delhi,0.89,0
279,69,Male,PhD,Married,Full-time,969732.61,486,440768.06,12,15.65,3,0,Home Improvement,Uttar Pradesh,0.45,1
280,22,Male,Master,Divorced,Part-time,338471.48,823,208886.49,60,16.39,2,1,Debt Consolidation,Karnataka,0.62,0
281,21,Female,Master,Divorced,Unemployed,654732.02,578,55035.48,48,12.59,0,1,Business,Rajasthan,0.08,1
282,68,Female,High School,Married,Full-time,913370.94,640,184299.37,24,15.02,1,1,Home Improvement,Rajasthan,0.2,0
283,32,Male,High School,Married,Full-time,719817.95,627,345949.2,36,11.75,3,3,Home Improvement,Bihar,0.48,1
284,25,Male,PhD,Divorced,Full-time,635134.74,324,241863.01,60,7.1,2,3,Car,Bihar,0.38,1
285,57,Female,High School,Single,Part-time,406303.27,828,109522.73,12,10.67,1,3,Education,Bihar,0.27,0
286,52,Female,Master,Single,Full-time,323646.16,725,81657.7,36,18.9,1,2,Debt Consolidation,Gujarat,0.25,0
287,29,Male,Master,Married,Part-time,754010.02,328,392035.5,12,20.11,3,3,Business,Telangana,0.52,1
288,61,Female,Bachelor,Divorced,Part-time,901229.45,622,310858.26,24,11.76,2,0,Home Improvement,Bihar,0.34,0
289,55,Female,PhD,Divorced,Full-time,512230,612,200333.43,24,13.94,3,3,Education,Maharashtra,0.39,0
290,39,Female,Bachelor,Married,Full-time,372187.7,883,438251.55,60,7.64,0,2,Home Improvement,Uttar Pradesh,1.18,1
291,68,Female,Bachelor,Single,Part-time,108366.11,569,514890.36,36,11.03,1,1,Debt Consolidation,Karnataka,4.75,1
292,36,Male,High School,Married,Part-time,403847.03,594,353484.51,36,20.25,2,0,Debt Consolidation,West Bengal,0.88,0
293,23,Female,Bachelor,Single,Part-time,577268.63,522,325534.32,24,17.3,3,2,Car,Bihar,0.56,0
294,40,Female,High School,Single,Full-time,919824.65,374,302825.36,12,10.5,1,4,Debt Consolidation,Tamil Nadu,0.33,0
295,44,Male,Bachelor,Married,Full-time,734626.74,401,335568.96,60,11.38,3,1,Debt Consolidation,Bihar,0.46,0
296,53,Male,Master,Single,Full-time,661017.08,831,445836.98,48,20.89,2,3,Debt Consolidation,Uttar Pradesh,0.67,0
297,44,Female,PhD,Divorced,Full-time,519976.07,472,152728.17,24,10.55,0,2,Education,Bihar,0.29,1
298,31,Female,High School,Married,Full-time,483366.86,303,216092.36,24,12.68,0,4,Business,Rajasthan,0.45,0
299,69,Female,Bachelor,Married,Part-time,881129.52,778,245221.25,60,18.29,0,2,Business,Bihar,0.28,0
300,28,Female,PhD,Single,Self-employed,640147.71,694,307430.85,12,16.54,3,3,Debt Consolidation,Delhi,0.48,0
301,56,Male,High School,Single,Full-time,179479.86,466,406542.57,36,14.83,1,2,Business,Bihar,2.27,0
302,58,Male,High School,Single,Part-time,465292.07,599,291282.93,24,22.3,0,4,Debt Consolidation,Uttar Pradesh,0.63,0
303,60,Male,High School,Widowed,Part-time,428356.79,417,312523.39,60,10.74,0,2,Business,Rajasthan,0.73,1
304,40,Female,Bachelor,Divorced,Part-time,490747.2,811,317671.72,60,19.6,0,0,Business,Karnataka,0.65,0
305,55,Female,High School,Married,Part-time,712582.13,474,252308.57,60,9.7,0,0,Home Improvement,Bihar,0.35,0
306,68,Female,PhD,Single,Full-time,578511.02,458,208386.79,36,17.47,2,3,Education,Bihar,0.36,0
307,45,Female,Bachelor,Divorced,Full-time,584626.92,683,257467.66,24,21.8,2,4,Home Improvement,Bihar,0.44,0
308,55,Male,Bachelor,Single,Full-time,862694.63,526,184570.4,60,14.78,1,4,Home Improvement,Rajasthan,0.21,0
309,45,Male,High School,Single,Full-time,460707.78,337,186290.4,36,19.31,2,4,Business,West Bengal,0.4,1
310,49,Female,Bachelor,Married,Full-time,972839.91,762,286803.56,12,20.95,2,4,Car,Uttar Pradesh,0.29,1
311,38,Male,Bachelor,Divorced,Full-time,465738.48,730,202177.53,48,9.31,2,4,Car,Uttar Pradesh,0.43,1
312,66,Female,Master,Single,Unemployed,617839.64,403,434670.46,24,19,3,1,Education,Uttar Pradesh,0.7,0
313,38,Female,Master,Single,Full-time,543759.28,492,264654.29,36,22.64,2,2,Debt Consolidation,Bihar,0.49,0
314,22,Male,Bachelor,Divorced,Full-time,624683.83,549,385925.28,48,16.8,3,4,Business,Bihar,0.62,0
315,55,Female,PhD,Single,Unemployed,688918.4,312,125490.56,48,10.16,3,0,Education,Bihar,0.18,0
316,36,Female,Master,Single,Unemployed,686767.05,866,128551.24,36,9.16,2,2,Home Improvement,Uttar Pradesh,0.19,0
317,61,Male,Master,Married,Full-time,449376.53,896,238893.12,36,11.42,3,3,Business,Gujarat,0.53,0
318,56,Female,High School,Divorced,Full-time,375417.06,854,343676.68,36,8.76,0,3,Home Improvement,Gujarat,0.92,1
319,53,Female,High School,Married,Part-time,1100634.36,687,200994.21,60,15.73,1,4,Education,Telangana,0.18,0
320,24,Male,High School,Widowed,Full-time,503203.13,370,239962.31,12,8.18,2,1,Car,Maharashtra,0.48,1
321,53,Female,Bachelor,Married,Full-time,739842.49,870,349992.54,60,10.8,2,1,Education,Bihar,0.47,0
322,34,Male,Bachelor,Single,Full-time,278471.74,737,211197.15,48,14.48,1,2,Business,Delhi,0.76,0
323,41,Female,Bachelor,Widowed,Unemployed,544077.46,343,174248.16,48,15.06,2,1,Business,West Bengal,0.32,1
324,68,Male,Master,Married,Self-employed,574560.12,571,320839.23,48,16.61,2,3,Debt Consolidation,Bihar,0.56,0
325,40,Male,Master,Single,Full-time,694563.01,313,119596.4,36,19,1,4,Car,Bihar,0.17,0
326,28,Male,PhD,Married,Part-time,55509.17,670,212633.59,24,7.8,3,0,Business,Bihar,3.83,1
327,27,Female,Bachelor,Single,Full-time,633228.12,411,261427.63,60,8.37,0,3,Car,Maharashtra,0.41,0
328,23,Male,Bachelor,Single,Full-time,370051.71,678,302901.91,24,8.03,3,3,Business,Uttar Pradesh,0.82,0
329,37,Male,High School,Single,Part-time,664869.14,613,332264.8,12,14.19,0,2,Car,Delhi,0.5,0
330,53,Male,High School,Married,Part-time,392734.16,714,347865.3,12,7.71,1,1,Education,Bihar,0.89,1
331,68,Male,High School,Divorced,Part-time,428903.46,784,219752.61,60,19.68,3,0,Car,Delhi,0.51,0
332,32,Male,Bachelor,Married,Self-employed,545274.48,468,345751.33,48,10.79,3,0,Home Improvement,Bihar,0.63,1
333,42,Female,Bachelor,Widowed,Part-time,389534.11,545,300614.93,12,22.97,0,1,Education,Bihar,0.77,0
334,42,Female,Master,Single,Full-time,504893.11,565,322120.73,24,15.27,0,4,Business,Bihar,0.64,0
335,66,Female,High School,Single,Self-employed,361324.85,542,186621.79,24,14.59,0,1,Business,Maharashtra,0.52,0
336,50,Female,Master,Single,Part-time,233365.91,599,316510.81,36,20.27,0,4,Debt Consolidation,Maharashtra,1.36,0
337,58,Female,Bachelor,Single,Self-employed,803591.41,626,234724.98,48,19.12,2,0,Home Improvement,Bihar,0.29,0
338,58,Female,High School,Single,Self-employed,340790.26,829,254786.83,36,17.32,1,2,Debt Consolidation,Bihar,0.75,0
339,65,Female,Bachelor,Married,Full-time,564263.82,894,266514.16,60,22.9,0,3,Education,Bihar,0.47,0
340,28,Male,High School,Divorced,Part-time,750578.22,641,461318.51,12,14.18,3,0,Debt Consolidation,Tamil Nadu,0.61,0
341,47,Female,Bachelor,Widowed,Full-time,477011.18,853,158514.43,36,20.75,3,0,Education,Bihar,0.33,0
342,47,Male,Bachelor,Single,Full-time,434966.82,548,368931.64,36,13.46,3,0,Debt Consolidation,West Bengal,0.85,0
343,54,Male,High School,Divorced,Self-employed,645247.62,679,393037.25,60,21.25,0,3,Car,Uttar Pradesh,0.61,0
344,41,Female,High School,Single,Part-time,823586.76,831,332558.89,24,11.41,1,4,Education,Rajasthan,0.4,0
345,50,Male,Bachelor,Single,Full-time,366136.95,680,196454.91,24,11.92,2,2,Education,Gujarat,0.54,0
346,53,Male,PhD,Divorced,Full-time,569970.43,341,419650.56,60,18.52,0,2,Car,Uttar Pradesh,0.74,0
347,48,Male,Bachelor,Married,Part-time,253501.08,644,216798.61,24,10.62,0,2,Car,Delhi,0.86,0
348,67,Male,Master,Single,Full-time,521359.8,898,318711.87,60,10.9,2,4,Home Improvement,West Bengal,0.61,0
349,53,Female,Bachelor,Married,Full-time,606840.94,560,262091.44,24,12.19,1,1,Car,West Bengal,0.43,0
350,25,Female,PhD,Single,Full-time,429075.07,605,213085.01,60,18.54,0,1,Debt Consolidation,Uttar Pradesh,0.5,0
351,68,Female,Master,Married,Full-time,508601.63,539,304668.41,24,22.12,3,2,Car,Delhi,0.6,1
352,39,Female,Bachelor,Married,Self-employed,318354.65,612,437941.08,36,18.47,3,0,Car,Bihar,1.38,0
353,24,Female,Bachelor,Widowed,Full-time,615415.72,740,275634.54,36,21.07,0,0,Education,Bihar,0.45,0
354,55,Female,Master,Single,Full-time,811138.85,432,447843.69,24,16.24,1,3,Education,Bihar,0.55,0
355,69,Female,Bachelor,Single,Full-time,380571.23,350,231671.83,60,8.17,3,1,Car,Tamil Nadu,0.61,0
356,37,Female,Bachelor,Married,Full-time,475465.65,691,257741.5,36,8.71,3,0,Home Improvement,Tamil Nadu,0.54,0
357,64,Female,High School,Married,Full-time,700509.25,822,127420.85,12,16.42,2,2,Education,Bihar,0.18,0
358,48,Female,Master,Single,Self-employed,842418.14,807,194216.18,24,12.57,1,3,Debt Consolidation,Tamil Nadu,0.23,0
359,50,Male,Master,Married,Full-time,301362.04,653,228162.99,12,10.75,0,1,Debt Consolidation,West Bengal,0.76,0
360,49,Female,High School,Divorced,Full-time,566243.05,694,217095.61,12,14.93,2,3,Car,Tamil Nadu,0.38,0
361,66,Male,Bachelor,Divorced,Unemployed,656626.16,395,153975.79,48,18.33,2,0,Car,Uttar Pradesh,0.23,0
362,26,Male,Bachelor,Divorced,Part-time,579588.72,405,173815.49,12,13.54,2,2,Home Improvement,Bihar,0.3,0
363,55,Male,High School,Divorced,Full-time,104641.59,812,221340.99,12,20.64,1,2,Car,Bihar,2.12,0
364,61,Male,PhD,Married,Unemployed,700218,857,368653.86,48,19.55,1,2,Business,Bihar,0.53,0
365,57,Female,High School,Divorced,Part-time,903867.27,541,100441.94,48,19.49,1,0,Business,Bihar,0.11,0
366,44,Male,High School,Single,Full-time,623332.35,787,41782.09,48,23.75,0,4,Car,Telangana,0.07,0
367,49,Female,Bachelor,Single,Unemployed,393778.79,814,73917.25,60,12.02,1,2,Business,Uttar Pradesh,0.19,0
368,69,Female,Master,Single,Part-time,497374.55,360,165260.05,48,17.96,2,4,Debt Consolidation,Maharashtra,0.33,0
369,66,Male,High School,Married,Full-time,953982.61,715,313697.01,60,21.54,3,2,Car,Rajasthan,0.33,0
370,51,Female,Bachelor,Single,Full-time,781992.51,593,214369.18,24,16.85,0,4,Debt Consolidation,Tamil Nadu,0.27,0
371,55,Male,Bachelor,Widowed,Self-employed,728005.32,601,213004.13,60,20.42,0,1,Debt Consolidation,Bihar,0.29,0
372,53,Male,High School,Single,Full-time,671282.52,469,210759,24,14.05,0,1,Business,Gujarat,0.31,0
373,41,Female,High School,Single,Full-time,467772.58,340,62216.91,48,17.04,2,2,Home Improvement,Bihar,0.13,1
374,52,Female,Bachelor,Married,Self-employed,559885.76,530,336142.46,48,7.95,1,3,Debt Consolidation,Telangana,0.6,1
375,43,Male,High School,Single,Full-time,584415.45,708,381052.38,24,23.76,2,3,Business,Uttar Pradesh,0.65,0
376,53,Female,PhD,Single,Part-time,709914.86,596,216452.85,36,20.6,3,0,Home Improvement,Bihar,0.3,0
377,23,Female,Master,Single,Part-time,901783.78,754,258546.12,60,21.77,1,1,Business,Bihar,0.29,0
378,38,Female,PhD,Married,Full-time,823667.63,356,261872.09,12,18.8,3,1,Business,Bihar,0.32,0
379,45,Male,High School,Married,Full-time,316123.13,539,143217.75,48,10.16,0,3,Car,Bihar,0.45,0
380,62,Male,PhD,Married,Full-time,644798.99,897,205851.11,60,7.53,0,2,Education,Uttar Pradesh,0.32,0
381,51,Female,Bachelor,Married,Full-time,747352.67,475,428575.69,60,21.7,2,0,Home Improvement,Bihar,0.57,1
382,23,Female,Bachelor,Married,Full-time,723772.07,362,249601.06,48,13.74,1,1,Business,Uttar Pradesh,0.34,0
383,60,Female,High School,Single,Self-employed,474153.25,850,272351.91,24,11.49,0,0,Debt Consolidation,Bihar,0.57,0
384,66,Female,High School,Single,Full-time,1182821.84,437,180635.88,48,16.55,2,1,Debt Consolidation,Bihar,0.15,1
385,44,Female,Bachelor,Married,Part-time,344583.09,753,207004.14,60,14.16,3,4,Education,Karnataka,0.6,0
386,70,Male,Bachelor,Single,Full-time,383362.31,748,314629.19,36,18.08,2,4,Home Improvement,Bihar,0.82,0
387,52,Female,High School,Single,Part-time,646719.02,525,166039.97,24,15.22,1,0,Car,Bihar,0.26,0
388,67,Male,Bachelor,Married,Full-time,1023360.61,742,411998.29,48,18.85,1,3,Home Improvement,Rajasthan,0.4,0
389,42,Female,High School,Married,Self-employed,432761.03,505,88373.39,12,21.51,1,3,Debt Consolidation,Bihar,0.2,1
390,43,Male,Bachelor,Single,Full-time,546834.33,326,186683.69,48,10.32,0,1,Debt Consolidation,Bihar,0.34,1
391,22,Female,Bachelor,Single,Full-time,815458.73,756,102012.33,60,12.6,2,4,Car,Maharashtra,0.13,0
392,47,Male,Master,Divorced,Full-time,596427.57,406,382436.32,60,14.43,3,4,Car,Bihar,0.64,0
393,62,Female,Master,Divorced,Full-time,533079.23,743,246372.65,12,23.35,1,0,Debt Consolidation,Rajasthan,0.46,0
394,22,Male,Bachelor,Married,Full-time,713126.58,335,221361.07,24,13.21,2,0,Business,Bihar,0.31,0
395,46,Male,Bachelor,Married,Full-time,654503.6,896,289760.35,60,13.48,0,3,Business,Gujarat,0.44,0
396,37,Male,Bachelor,Married,Full-time,806087.76,454,389901.48,24,18.11,3,3,Car,Gujarat,0.48,0
397,60,Male,Master,Widowed,Full-time,858293.78,468,271606.88,24,14.13,3,3,Business,Bihar,0.32,0
398,53,Male,Bachelor,Widowed,Part-time,661400.61,571,364265.07,48,23.17,3,2,Car,West Bengal,0.55,0
399,29,Male,High School,Single,Full-time,658346.55,846,220636.29,24,22.21,0,4,Home Improvement,West Bengal,0.34,0
400,63,Female,High School,Divorced,Full-time,642822.2,719,153866.04,60,15.73,1,4,Home Improvement,Rajasthan,0.24,0
401,68,Male,Bachelor,Single,Full-time,697826.11,483,273221.4,60,17.96,0,0,Home Improvement,West Bengal,0.39,0
402,59,Female,Bachelor,Single,Full-time,611034.13,536,180264.13,36,7.99,3,4,Car,West Bengal,0.3,0
403,49,Female,Master,Married,Full-time,599878.3,808,318874.76,24,18.83,2,0,Car,Tamil Nadu,0.53,0
404,62,Female,High School,Married,Full-time,839325.42,740,209067.17,36,19.02,3,2,Business,Uttar Pradesh,0.25,0
405,46,Female,Bachelor,Divorced,Full-time,903223.24,421,241545.74,48,13.11,2,3,Business,Uttar Pradesh,0.27,0
406,55,Female,Master,Single,Full-time,298489.41,716,25960.06,36,10.73,0,2,Business,Uttar Pradesh,0.09,0
407,70,Male,Master,Married,Part-time,602004.23,834,237527.88,24,22.56,0,3,Education,Rajasthan,0.39,0
408,45,Male,Bachelor,Divorced,Self-employed,462261.11,674,225741.48,60,14.25,0,3,Car,Rajasthan,0.49,0
409,44,Male,Bachelor,Divorced,Part-time,537805.71,874,366296.38,48,18.11,2,0,Home Improvement,Tamil Nadu,0.68,0
410,33,Female,Bachelor,Single,Unemployed,680503.24,625,337010.72,24,7.57,0,3,Home Improvement,Maharashtra,0.5,1
411,27,Male,PhD,Single,Full-time,733887.67,779,252421.84,48,14.04,1,2,Education,Bihar,0.34,0
412,56,Male,High School,Married,Part-time,577574.71,449,86956.18,12,20.89,3,1,Education,Gujarat,0.15,0
413,65,Male,PhD,Single,Full-time,217331.93,891,205976.76,24,13.59,1,0,Home Improvement,West Bengal,0.95,0
414,40,Male,Bachelor,Widowed,Full-time,406990.88,789,366402.41,12,17.25,2,3,Car,Karnataka,0.9,0
415,21,Male,Bachelor,Divorced,Full-time,779299.93,452,230155.06,36,10.57,0,3,Home Improvement,Uttar Pradesh,0.3,0
416,28,Female,High School,Single,Self-employed,51914.72,316,143324.13,24,14.08,3,4,Home Improvement,Bihar,2.76,1
417,66,Male,Bachelor,Single,Part-time,837485.43,850,365182.39,12,22.77,0,0,Education,Rajasthan,0.44,0
418,36,Female,Bachelor,Single,Full-time,704246,647,87648.59,60,16.63,0,0,Education,Maharashtra,0.12,0
419,34,Female,High School,Divorced,Part-time,863235.22,758,238706.32,36,22.33,3,2,Business,Uttar Pradesh,0.28,0
420,32,Female,Bachelor,Single,Full-time,560286.16,501,305808.38,24,22.33,3,1,Education,Bihar,0.55,1
421,43,Female,PhD,Married,Full-time,187718.92,722,262605.39,24,23.05,1,2,Home Improvement,Gujarat,1.4,1
422,35,Female,Bachelor,Married,Full-time,686072.53,579,125848.08,60,22.22,1,2,Business,Uttar Pradesh,0.18,0
